# Ea rad s(Ea,rad)
1.006061e+01 1.400000e+01 6.647770e-02
1.006061e+01 1.500000e+01 5.731416e-02
1.006061e+01 1.600000e+01 4.847357e-02
1.006061e+01 1.700000e+01 3.834502e-02
1.006061e+01 1.800000e+01 3.108752e-02
1.006061e+01 1.900000e+01 2.569270e-02
1.006061e+01 2.000000e+01 2.530861e-02
1.308081e+01 0.000000e+00 8.585907e-02
1.308081e+01 1.000000e+00 8.715185e-02
1.308081e+01 2.000000e+00 8.913656e-02
1.308081e+01 3.000000e+00 9.528759e-02
1.308081e+01 4.000000e+00 1.019245e-01
1.308081e+01 5.000000e+00 1.118189e-01
1.308081e+01 6.000000e+00 1.280796e-01
1.308081e+01 7.000000e+00 1.397088e-01
1.308081e+01 8.000000e+00 1.266479e-01
1.308081e+01 9.000000e+00 1.093241e-01
1.308081e+01 1.000000e+01 9.823878e-02
1.308081e+01 1.100000e+01 9.052495e-02
1.308081e+01 1.200000e+01 8.414146e-02
1.308081e+01 1.300000e+01 7.770124e-02
1.308081e+01 1.400000e+01 7.144758e-02
1.308081e+01 1.500000e+01 6.227962e-02
1.308081e+01 1.600000e+01 5.347778e-02
1.308081e+01 1.700000e+01 4.318462e-02
1.308081e+01 1.800000e+01 3.600942e-02
1.308081e+01 1.900000e+01 3.078796e-02
1.308081e+01 2.000000e+01 3.133295e-02
1.610101e+01 0.000000e+00 9.324289e-02
1.610101e+01 1.000000e+00 9.455851e-02
1.610101e+01 2.000000e+00 9.657944e-02
1.610101e+01 3.000000e+00 1.028937e-01
1.610101e+01 4.000000e+00 1.096883e-01
1.610101e+01 5.000000e+00 1.197958e-01
1.610101e+01 6.000000e+00 1.363375e-01
1.610101e+01 7.000000e+00 1.476331e-01
1.610101e+01 8.000000e+00 1.332347e-01
1.610101e+01 9.000000e+00 1.148850e-01
1.610101e+01 1.000000e+01 1.033434e-01
1.610101e+01 1.100000e+01 9.548323e-02
1.610101e+01 1.200000e+01 8.912184e-02
1.610101e+01 1.300000e+01 8.276283e-02
1.610101e+01 1.400000e+01 7.667056e-02
1.610101e+01 1.500000e+01 6.751719e-02
1.610101e+01 1.600000e+01 5.877962e-02
1.610101e+01 1.700000e+01 4.834197e-02
1.610101e+01 1.800000e+01 4.128470e-02
1.610101e+01 1.900000e+01 3.625437e-02
1.610101e+01 2.000000e+01 3.773308e-02
1.912121e+01 0.000000e+00 1.010419e-01
1.912121e+01 1.000000e+00 1.023443e-01
1.912121e+01 2.000000e+00 1.044166e-01
1.912121e+01 3.000000e+00 1.109238e-01
1.912121e+01 4.000000e+00 1.178922e-01
1.912121e+01 5.000000e+00 1.282065e-01
1.912121e+01 6.000000e+00 1.449800e-01
1.912121e+01 7.000000e+00 1.558672e-01
1.912121e+01 8.000000e+00 1.400342e-01
1.912121e+01 9.000000e+00 1.206053e-01
1.912121e+01 1.000000e+01 1.085881e-01
1.912121e+01 1.100000e+01 1.005776e-01
1.912121e+01 1.200000e+01 9.424281e-02
1.912121e+01 1.300000e+01 8.797425e-02
1.912121e+01 1.400000e+01 8.205769e-02
1.912121e+01 1.500000e+01 7.293340e-02
1.912121e+01 1.600000e+01 6.427951e-02
1.912121e+01 1.700000e+01 5.371410e-02
1.912121e+01 1.800000e+01 4.679772e-02
1.912121e+01 1.900000e+01 4.195203e-02
1.912121e+01 2.000000e+01 4.431485e-02
2.214141e+01 0.000000e+00 1.092213e-01
2.214141e+01 1.000000e+00 1.105459e-01
2.214141e+01 2.000000e+00 1.127143e-01
2.214141e+01 3.000000e+00 1.194323e-01
2.214141e+01 4.000000e+00 1.265621e-01
2.214141e+01 5.000000e+00 1.370439e-01
2.214141e+01 6.000000e+00 1.539738e-01
2.214141e+01 7.000000e+00 1.643630e-01
2.214141e+01 8.000000e+00 1.469831e-01
2.214141e+01 9.000000e+00 1.264213e-01
2.214141e+01 1.000000e+01 1.139097e-01
2.214141e+01 1.100000e+01 1.057436e-01
2.214141e+01 1.200000e+01 9.943702e-02
2.214141e+01 1.300000e+01 9.326444e-02
2.214141e+01 1.400000e+01 8.753273e-02
2.214141e+01 1.500000e+01 7.844800e-02
2.214141e+01 1.600000e+01 6.989160e-02
2.214141e+01 1.700000e+01 5.921144e-02
2.214141e+01 1.800000e+01 5.244706e-02
2.214141e+01 1.900000e+01 4.776004e-02
2.214141e+01 2.000000e+01 5.091983e-02
2.516162e+01 0.000000e+00 1.178367e-01
2.516162e+01 1.000000e+00 1.192300e-01
2.516162e+01 2.000000e+00 1.215182e-01
2.516162e+01 3.000000e+00 1.284328e-01
2.516162e+01 4.000000e+00 1.356887e-01
2.516162e+01 5.000000e+00 1.462852e-01
2.516162e+01 6.000000e+00 1.632920e-01
2.516162e+01 7.000000e+00 1.730766e-01
2.516162e+01 8.000000e+00 1.540250e-01
2.516162e+01 9.000000e+00 1.322777e-01
2.516162e+01 1.000000e+01 1.192542e-01
2.516162e+01 1.100000e+01 1.109265e-01
2.516162e+01 1.200000e+01 1.046475e-01
2.516162e+01 1.300000e+01 9.857331e-02
2.516162e+01 1.400000e+01 9.303124e-02
2.516162e+01 1.500000e+01 8.399309e-02
2.516162e+01 1.600000e+01 7.554294e-02
2.516162e+01 1.700000e+01 6.475736e-02
2.516162e+01 1.800000e+01 5.814558e-02
2.516162e+01 1.900000e+01 5.357671e-02
2.516162e+01 2.000000e+01 5.742299e-02
2.818182e+01 0.000000e+00 1.269508e-01
2.818182e+01 1.000000e+00 1.284351e-01
2.818182e+01 2.000000e+00 1.308379e-01
2.818182e+01 3.000000e+00 1.379141e-01
2.818182e+01 4.000000e+00 1.452532e-01
2.818182e+01 5.000000e+00 1.559098e-01
2.818182e+01 6.000000e+00 1.729119e-01
2.818182e+01 7.000000e+00 1.819669e-01
2.818182e+01 8.000000e+00 1.611105e-01
2.818182e+01 9.000000e+00 1.381274e-01
2.818182e+01 1.000000e+01 1.245759e-01
2.818182e+01 1.100000e+01 1.160803e-01
2.818182e+01 1.200000e+01 1.098264e-01
2.818182e+01 1.300000e+01 1.038506e-01
2.818182e+01 1.400000e+01 9.849925e-02
2.818182e+01 1.500000e+01 8.951172e-02
2.818182e+01 1.600000e+01 8.117222e-02
2.818182e+01 1.700000e+01 7.028707e-02
2.818182e+01 1.800000e+01 6.381961e-02
2.818182e+01 1.900000e+01 5.931835e-02
2.818182e+01 2.000000e+01 6.372871e-02
3.120202e+01 0.000000e+00 1.365985e-01
3.120202e+01 1.000000e+00 1.381691e-01
3.120202e+01 2.000000e+00 1.406640e-01
3.120202e+01 3.000000e+00 1.478609e-01
3.120202e+01 4.000000e+00 1.552404e-01
3.120202e+01 5.000000e+00 1.659036e-01
3.120202e+01 6.000000e+00 1.828120e-01
3.120202e+01 7.000000e+00 1.909958e-01
3.120202e+01 8.000000e+00 1.681962e-01
3.120202e+01 9.000000e+00 1.439301e-01
3.120202e+01 1.000000e+01 1.298363e-01
3.120202e+01 1.100000e+01 1.211666e-01
3.120202e+01 1.200000e+01 1.149340e-01
3.120202e+01 1.300000e+01 1.090544e-01
3.120202e+01 1.400000e+01 1.038919e-01
3.120202e+01 1.500000e+01 9.495656e-02
3.120202e+01 1.600000e+01 8.672829e-02
3.120202e+01 1.700000e+01 7.574635e-02
3.120202e+01 1.800000e+01 6.940775e-02
3.120202e+01 1.900000e+01 6.491755e-02
3.120202e+01 2.000000e+01 6.976626e-02
3.422222e+01 0.000000e+00 1.467873e-01
3.422222e+01 1.000000e+00 1.484234e-01
3.422222e+01 2.000000e+00 1.509843e-01
3.422222e+01 3.000000e+00 1.582627e-01
3.422222e+01 4.000000e+00 1.656413e-01
3.422222e+01 5.000000e+00 1.762559e-01
3.422222e+01 6.000000e+00 1.929705e-01
3.422222e+01 7.000000e+00 2.001274e-01
3.422222e+01 8.000000e+00 1.752439e-01
3.422222e+01 9.000000e+00 1.496518e-01
3.422222e+01 1.000000e+01 1.350034e-01
3.422222e+01 1.100000e+01 1.261533e-01
3.422222e+01 1.200000e+01 1.199373e-01
3.422222e+01 1.300000e+01 1.141502e-01
3.422222e+01 1.400000e+01 1.091723e-01
3.422222e+01 1.500000e+01 1.002885e-01
3.422222e+01 1.600000e+01 9.216889e-02
3.422222e+01 1.700000e+01 8.109032e-02
3.422222e+01 1.800000e+01 7.485954e-02
3.422222e+01 1.900000e+01 7.032123e-02
3.422222e+01 2.000000e+01 7.548549e-02
3.724242e+01 0.000000e+00 1.575105e-01
3.724242e+01 1.000000e+00 1.591876e-01
3.724242e+01 2.000000e+00 1.617916e-01
3.724242e+01 3.000000e+00 1.691142e-01
3.724242e+01 4.000000e+00 1.764493e-01
3.724242e+01 5.000000e+00 1.869562e-01
3.724242e+01 6.000000e+00 2.033650e-01
3.724242e+01 7.000000e+00 2.093284e-01
3.724242e+01 8.000000e+00 1.822205e-01
3.724242e+01 9.000000e+00 1.552634e-01
3.724242e+01 1.000000e+01 1.400504e-01
3.724242e+01 1.100000e+01 1.310143e-01
3.724242e+01 1.200000e+01 1.248094e-01
3.724242e+01 1.300000e+01 1.191098e-01
3.724242e+01 1.400000e+01 1.143100e-01
3.724242e+01 1.500000e+01 1.054756e-01
3.724242e+01 1.600000e+01 9.745944e-02
3.724242e+01 1.700000e+01 8.628220e-02
3.724242e+01 1.800000e+01 8.013420e-02
3.724242e+01 1.900000e+01 7.548871e-02
3.724242e+01 2.000000e+01 8.085298e-02
4.026263e+01 0.000000e+00 1.687578e-01
4.026263e+01 1.000000e+00 1.704548e-01
4.026263e+01 2.000000e+00 1.730831e-01
4.026263e+01 3.000000e+00 1.804120e-01
4.026263e+01 4.000000e+00 1.876578e-01
4.026263e+01 5.000000e+00 1.979927e-01
4.026263e+01 6.000000e+00 2.139726e-01
4.026263e+01 7.000000e+00 2.185674e-01
4.026263e+01 8.000000e+00 1.890968e-01
4.026263e+01 9.000000e+00 1.607409e-01
4.026263e+01 1.000000e+01 1.449553e-01
4.026263e+01 1.100000e+01 1.357279e-01
4.026263e+01 1.200000e+01 1.295282e-01
4.026263e+01 1.300000e+01 1.239102e-01
4.026263e+01 1.400000e+01 1.192806e-01
4.026263e+01 1.500000e+01 1.104919e-01
4.026263e+01 1.600000e+01 1.025719e-01
4.026263e+01 1.700000e+01 9.129234e-02
4.026263e+01 1.800000e+01 8.519940e-02
4.026263e+01 1.900000e+01 8.038986e-02
4.026263e+01 2.000000e+01 8.584865e-02
4.328283e+01 0.000000e+00 1.805223e-01
4.328283e+01 1.000000e+00 1.822229e-01
4.328283e+01 2.000000e+00 1.848582e-01
4.328283e+01 3.000000e+00 1.921520e-01
4.328283e+01 4.000000e+00 1.992577e-01
4.328283e+01 5.000000e+00 2.093512e-01
4.328283e+01 6.000000e+00 2.247705e-01
4.328283e+01 7.000000e+00 2.278154e-01
4.328283e+01 8.000000e+00 1.958475e-01
4.328283e+01 9.000000e+00 1.660638e-01
4.328283e+01 1.000000e+01 1.496999e-01
4.328283e+01 1.100000e+01 1.402768e-01
4.328283e+01 1.200000e+01 1.340761e-01
4.328283e+01 1.300000e+01 1.285331e-01
4.328283e+01 1.400000e+01 1.240645e-01
4.328283e+01 1.500000e+01 1.153169e-01
4.328283e+01 1.600000e+01 1.074841e-01
4.328283e+01 1.700000e+01 9.609720e-02
4.328283e+01 1.800000e+01 9.003012e-02
4.328283e+01 1.900000e+01 8.500350e-02
4.328283e+01 2.000000e+01 9.046289e-02
4.630303e+01 0.000000e+00 1.928013e-01
4.630303e+01 1.000000e+00 1.944923e-01
4.630303e+01 2.000000e+00 1.971155e-01
4.630303e+01 3.000000e+00 2.043271e-01
4.630303e+01 4.000000e+00 2.112373e-01
4.630303e+01 5.000000e+00 2.210158e-01
4.630303e+01 6.000000e+00 2.357354e-01
4.630303e+01 7.000000e+00 2.370447e-01
4.630303e+01 8.000000e+00 2.024506e-01
4.630303e+01 9.000000e+00 1.712156e-01
4.630303e+01 1.000000e+01 1.542698e-01
4.630303e+01 1.100000e+01 1.446471e-01
4.630303e+01 1.200000e+01 1.384391e-01
4.630303e+01 1.300000e+01 1.329641e-01
4.630303e+01 1.400000e+01 1.286464e-01
4.630303e+01 1.500000e+01 1.199342e-01
4.630303e+01 1.600000e+01 1.121785e-01
4.630303e+01 1.700000e+01 1.006785e-01
4.630303e+01 1.800000e+01 9.460769e-02
4.630303e+01 1.900000e+01 8.931586e-02
4.630303e+01 2.000000e+01 9.469420e-02
4.932323e+01 0.000000e+00 2.055952e-01
4.932323e+01 1.000000e+00 2.072632e-01
4.932323e+01 2.000000e+00 2.098507e-01
4.932323e+01 3.000000e+00 2.169270e-01
4.932323e+01 4.000000e+00 2.235822e-01
4.932323e+01 5.000000e+00 2.329690e-01
4.932323e+01 6.000000e+00 2.468443e-01
4.932323e+01 7.000000e+00 2.462296e-01
4.932323e+01 8.000000e+00 2.088870e-01
4.932323e+01 9.000000e+00 1.761823e-01
4.932323e+01 1.000000e+01 1.586534e-01
4.932323e+01 1.100000e+01 1.488280e-01
4.932323e+01 1.200000e+01 1.426066e-01
4.932323e+01 1.300000e+01 1.371920e-01
4.932323e+01 1.400000e+01 1.330143e-01
4.932323e+01 1.500000e+01 1.243316e-01
4.932323e+01 1.600000e+01 1.166419e-01
4.932323e+01 1.700000e+01 1.050227e-01
4.932323e+01 1.800000e+01 9.891881e-02
4.932323e+01 1.900000e+01 9.331929e-02
4.932323e+01 2.000000e+01 9.854720e-02
5.234343e+01 0.000000e+00 2.189051e-01
5.234343e+01 1.000000e+00 2.205335e-01
5.234343e+01 2.000000e+00 2.230556e-01
5.234343e+01 3.000000e+00 2.299380e-01
5.234343e+01 4.000000e+00 2.362755e-01
5.234343e+01 5.000000e+00 2.451921e-01
5.234343e+01 6.000000e+00 2.580739e-01
5.234343e+01 7.000000e+00 2.553458e-01
5.234343e+01 8.000000e+00 2.151401e-01
5.234343e+01 9.000000e+00 1.809530e-01
5.234343e+01 1.000000e+01 1.628416e-01
5.234343e+01 1.100000e+01 1.528111e-01
5.234343e+01 1.200000e+01 1.465702e-01
5.234343e+01 1.300000e+01 1.412085e-01
5.234343e+01 1.400000e+01 1.371597e-01
5.234343e+01 1.500000e+01 1.284999e-01
5.234343e+01 1.600000e+01 1.208646e-01
5.234343e+01 1.700000e+01 1.091199e-01
5.234343e+01 1.800000e+01 1.029548e-01
5.234343e+01 1.900000e+01 9.701116e-02
5.234343e+01 2.000000e+01 1.020311e-01
5.536364e+01 0.000000e+00 2.327305e-01
5.536364e+01 1.000000e+00 2.342974e-01
5.536364e+01 2.000000e+00 2.367185e-01
5.536364e+01 3.000000e+00 2.433440e-01
5.536364e+01 4.000000e+00 2.492989e-01
5.536364e+01 5.000000e+00 2.576652e-01
5.536364e+01 6.000000e+00 2.694008e-01
5.536364e+01 7.000000e+00 2.643702e-01
5.536364e+01 8.000000e+00 2.211961e-01
5.536364e+01 9.000000e+00 1.855186e-01
5.536364e+01 1.000000e+01 1.668276e-01
5.536364e+01 1.100000e+01 1.565906e-01
5.536364e+01 1.200000e+01 1.503242e-01
5.536364e+01 1.300000e+01 1.450078e-01
5.536364e+01 1.400000e+01 1.410762e-01
5.536364e+01 1.500000e+01 1.324327e-01
5.536364e+01 1.600000e+01 1.248401e-01
5.536364e+01 1.700000e+01 1.129638e-01
5.536364e+01 1.800000e+01 1.067107e-01
5.536364e+01 1.900000e+01 1.003928e-01
5.536364e+01 2.000000e+01 1.051584e-01
5.838384e+01 0.000000e+00 2.470682e-01
5.838384e+01 1.000000e+00 2.485455e-01
5.838384e+01 2.000000e+00 2.508244e-01
5.838384e+01 3.000000e+00 2.571262e-01
5.838384e+01 4.000000e+00 2.626324e-01
5.838384e+01 5.000000e+00 2.703681e-01
5.838384e+01 6.000000e+00 2.808016e-01
5.838384e+01 7.000000e+00 2.732816e-01
5.838384e+01 8.000000e+00 2.270427e-01
5.838384e+01 9.000000e+00 1.898725e-01
5.838384e+01 1.000000e+01 1.706065e-01
5.838384e+01 1.100000e+01 1.601622e-01
5.838384e+01 1.200000e+01 1.538648e-01
5.838384e+01 1.300000e+01 1.485861e-01
5.838384e+01 1.400000e+01 1.447601e-01
5.838384e+01 1.500000e+01 1.361262e-01
5.838384e+01 1.600000e+01 1.285645e-01
5.838384e+01 1.700000e+01 1.165506e-01
5.838384e+01 1.800000e+01 1.101851e-01
5.838384e+01 1.900000e+01 1.034689e-01
5.838384e+01 2.000000e+01 1.079438e-01
6.140404e+01 0.000000e+00 2.619111e-01
6.140404e+01 1.000000e+00 2.632645e-01
6.140404e+01 2.000000e+00 2.653552e-01
6.140404e+01 3.000000e+00 2.712644e-01
6.140404e+01 4.000000e+00 2.762550e-01
6.140404e+01 5.000000e+00 2.832793e-01
6.140404e+01 6.000000e+00 2.922526e-01
6.140404e+01 7.000000e+00 2.820596e-01
6.140404e+01 8.000000e+00 2.326700e-01
6.140404e+01 9.000000e+00 1.940095e-01
6.140404e+01 1.000000e+01 1.741749e-01
6.140404e+01 1.100000e+01 1.635234e-01
6.140404e+01 1.200000e+01 1.571898e-01
6.140404e+01 1.300000e+01 1.519413e-01
6.140404e+01 1.400000e+01 1.482093e-01
6.140404e+01 1.500000e+01 1.395784e-01
6.140404e+01 1.600000e+01 1.320358e-01
6.140404e+01 1.700000e+01 1.198794e-01
6.140404e+01 1.800000e+01 1.133790e-01
6.140404e+01 1.900000e+01 1.062465e-01
6.140404e+01 2.000000e+01 1.104036e-01
6.442424e+01 0.000000e+00 2.772484e-01
6.442424e+01 1.000000e+00 2.784380e-01
6.442424e+01 2.000000e+00 2.802906e-01
6.442424e+01 3.000000e+00 2.857364e-01
6.442424e+01 4.000000e+00 2.901445e-01
6.442424e+01 5.000000e+00 2.963769e-01
6.442424e+01 6.000000e+00 3.037300e-01
6.442424e+01 7.000000e+00 2.906853e-01
6.442424e+01 8.000000e+00 2.380696e-01
6.442424e+01 9.000000e+00 1.979260e-01
6.442424e+01 1.000000e+01 1.775312e-01
6.442424e+01 1.100000e+01 1.666731e-01
6.442424e+01 1.200000e+01 1.602984e-01
6.442424e+01 1.300000e+01 1.550728e-01
6.442424e+01 1.400000e+01 1.514234e-01
6.442424e+01 1.500000e+01 1.427890e-01
6.442424e+01 1.600000e+01 1.352544e-01
6.442424e+01 1.700000e+01 1.229509e-01
6.442424e+01 1.800000e+01 1.162958e-01
6.442424e+01 1.900000e+01 1.087346e-01
6.442424e+01 2.000000e+01 1.125549e-01
6.744444e+01 0.000000e+00 2.930656e-01
6.744444e+01 1.000000e+00 2.940465e-01
6.744444e+01 2.000000e+00 2.956082e-01
6.744444e+01 3.000000e+00 3.005189e-01
6.744444e+01 4.000000e+00 3.042776e-01
6.744444e+01 5.000000e+00 3.096381e-01
6.744444e+01 6.000000e+00 3.152101e-01
6.744444e+01 7.000000e+00 2.991412e-01
6.744444e+01 8.000000e+00 2.432347e-01
6.744444e+01 9.000000e+00 2.016199e-01
6.744444e+01 1.000000e+01 1.806745e-01
6.744444e+01 1.100000e+01 1.696114e-01
6.744444e+01 1.200000e+01 1.631910e-01
6.744444e+01 1.300000e+01 1.579815e-01
6.744444e+01 1.400000e+01 1.544034e-01
6.744444e+01 1.500000e+01 1.457593e-01
6.744444e+01 1.600000e+01 1.382219e-01
6.744444e+01 1.700000e+01 1.257677e-01
6.744444e+01 1.800000e+01 1.189405e-01
6.744444e+01 1.900000e+01 1.109436e-01
6.744444e+01 2.000000e+01 1.144152e-01
7.046465e+01 0.000000e+00 3.093449e-01
7.046465e+01 1.000000e+00 3.100682e-01
7.046465e+01 2.000000e+00 3.112837e-01
7.046465e+01 3.000000e+00 3.155873e-01
7.046465e+01 4.000000e+00 3.186301e-01
7.046465e+01 5.000000e+00 3.230393e-01
7.046465e+01 6.000000e+00 3.266692e-01
7.046465e+01 7.000000e+00 3.074106e-01
7.046465e+01 8.000000e+00 2.481597e-01
7.046465e+01 9.000000e+00 2.050900e-01
7.046465e+01 1.000000e+01 1.836054e-01
7.046465e+01 1.100000e+01 1.723393e-01
7.046465e+01 1.200000e+01 1.658693e-01
7.046465e+01 1.300000e+01 1.606691e-01
7.046465e+01 1.400000e+01 1.571515e-01
7.046465e+01 1.500000e+01 1.484917e-01
7.046465e+01 1.600000e+01 1.409413e-01
7.046465e+01 1.700000e+01 1.283337e-01
7.046465e+01 1.800000e+01 1.213197e-01
7.046465e+01 1.900000e+01 1.128849e-01
7.046465e+01 2.000000e+01 1.160020e-01
7.348485e+01 0.000000e+00 3.260659e-01
7.348485e+01 1.000000e+00 3.264793e-01
7.348485e+01 2.000000e+00 3.272914e-01
7.348485e+01 3.000000e+00 3.309157e-01
7.348485e+01 4.000000e+00 3.331769e-01
7.348485e+01 5.000000e+00 3.365564e-01
7.348485e+01 6.000000e+00 3.380836e-01
7.348485e+01 7.000000e+00 3.154784e-01
7.348485e+01 8.000000e+00 2.528406e-01
7.348485e+01 9.000000e+00 2.083364e-01
7.348485e+01 1.000000e+01 1.863251e-01
7.348485e+01 1.100000e+01 1.748589e-01
7.348485e+01 1.200000e+01 1.683355e-01
7.348485e+01 1.300000e+01 1.631383e-01
7.348485e+01 1.400000e+01 1.596706e-01
7.348485e+01 1.500000e+01 1.509897e-01
7.348485e+01 1.600000e+01 1.434168e-01
7.348485e+01 1.700000e+01 1.306540e-01
7.348485e+01 1.800000e+01 1.234411e-01
7.348485e+01 1.900000e+01 1.145707e-01
7.348485e+01 2.000000e+01 1.173326e-01
7.650505e+01 0.000000e+00 3.432057e-01
7.650505e+01 1.000000e+00 3.432539e-01
7.650505e+01 2.000000e+00 3.436038e-01
7.650505e+01 3.000000e+00 3.464770e-01
7.650505e+01 4.000000e+00 3.478917e-01
7.650505e+01 5.000000e+00 3.501644e-01
7.650505e+01 6.000000e+00 3.494300e-01
7.650505e+01 7.000000e+00 3.233304e-01
7.650505e+01 8.000000e+00 2.572743e-01
7.650505e+01 9.000000e+00 2.113598e-01
7.650505e+01 1.000000e+01 1.888358e-01
7.650505e+01 1.100000e+01 1.771728e-01
7.650505e+01 1.200000e+01 1.705927e-01
7.650505e+01 1.300000e+01 1.653926e-01
7.650505e+01 1.400000e+01 1.619647e-01
7.650505e+01 1.500000e+01 1.532577e-01
7.650505e+01 1.600000e+01 1.456534e-01
7.650505e+01 1.700000e+01 1.327347e-01
7.650505e+01 1.800000e+01 1.253134e-01
7.650505e+01 1.900000e+01 1.160135e-01
7.650505e+01 2.000000e+01 1.184237e-01
7.952525e+01 0.000000e+00 3.607389e-01
7.952525e+01 1.000000e+00 3.603644e-01
7.952525e+01 2.000000e+00 3.601924e-01
7.952525e+01 3.000000e+00 3.622432e-01
7.952525e+01 4.000000e+00 3.627475e-01
7.952525e+01 5.000000e+00 3.638379e-01
7.952525e+01 6.000000e+00 3.606852e-01
7.952525e+01 7.000000e+00 3.309538e-01
7.952525e+01 8.000000e+00 2.614590e-01
7.952525e+01 9.000000e+00 2.141620e-01
7.952525e+01 1.000000e+01 1.911401e-01
7.952525e+01 1.100000e+01 1.792843e-01
7.952525e+01 1.200000e+01 1.726447e-01
7.952525e+01 1.300000e+01 1.674360e-01
7.952525e+01 1.400000e+01 1.640384e-01
7.952525e+01 1.500000e+01 1.553006e-01
7.952525e+01 1.600000e+01 1.476570e-01
7.952525e+01 1.700000e+01 1.345826e-01
7.952525e+01 1.800000e+01 1.269457e-01
7.952525e+01 1.900000e+01 1.172259e-01
7.952525e+01 2.000000e+01 1.192917e-01
8.254545e+01 0.000000e+00 3.786386e-01
8.254545e+01 1.000000e+00 3.777819e-01
8.254545e+01 2.000000e+00 3.770272e-01
8.254545e+01 3.000000e+00 3.781852e-01
8.254545e+01 4.000000e+00 3.777167e-01
8.254545e+01 5.000000e+00 3.775508e-01
8.254545e+01 6.000000e+00 3.718266e-01
8.254545e+01 7.000000e+00 3.383366e-01
8.254545e+01 8.000000e+00 2.653934e-01
8.254545e+01 9.000000e+00 2.167452e-01
8.254545e+01 1.000000e+01 1.932414e-01
8.254545e+01 1.100000e+01 1.811972e-01
8.254545e+01 1.200000e+01 1.744958e-01
8.254545e+01 1.300000e+01 1.692733e-01
