# Ea rad s(Ea,rad)
3.120202e+01 1.800000e+01 3.964782e-01
3.120202e+01 1.900000e+01 4.040150e-01
3.120202e+01 2.000000e+01 4.308291e-01
3.422222e+01 0.000000e+00 3.715341e-01
3.422222e+01 1.000000e+00 3.789650e-01
3.422222e+01 2.000000e+00 3.900958e-01
3.422222e+01 3.000000e+00 4.148343e-01
3.422222e+01 4.000000e+00 4.409551e-01
3.422222e+01 5.000000e+00 4.791352e-01
3.422222e+01 6.000000e+00 5.539562e-01
3.422222e+01 7.000000e+00 6.157824e-01
3.422222e+01 8.000000e+00 5.787667e-01
3.422222e+01 9.000000e+00 5.146702e-01
3.422222e+01 1.000000e+01 4.770985e-01
3.422222e+01 1.100000e+01 4.575201e-01
3.422222e+01 1.200000e+01 4.479893e-01
3.422222e+01 1.300000e+01 4.423613e-01
3.422222e+01 1.400000e+01 4.406079e-01
3.422222e+01 1.500000e+01 4.323586e-01
3.422222e+01 1.600000e+01 4.267657e-01
3.422222e+01 1.700000e+01 4.144416e-01
3.422222e+01 1.800000e+01 4.154128e-01
3.422222e+01 1.900000e+01 4.228711e-01
3.422222e+01 2.000000e+01 4.490946e-01
3.724242e+01 0.000000e+00 3.996919e-01
3.724242e+01 1.000000e+00 4.076785e-01
3.724242e+01 2.000000e+00 4.194467e-01
3.724242e+01 3.000000e+00 4.448536e-01
3.724242e+01 4.000000e+00 4.713452e-01
3.724242e+01 5.000000e+00 5.097689e-01
3.724242e+01 6.000000e+00 5.848161e-01
3.724242e+01 7.000000e+00 6.438172e-01
3.724242e+01 8.000000e+00 5.998137e-01
3.724242e+01 9.000000e+00 5.312426e-01
3.724242e+01 1.000000e+01 4.918335e-01
3.724242e+01 1.100000e+01 4.716677e-01
3.724242e+01 1.200000e+01 4.622101e-01
3.724242e+01 1.300000e+01 4.569408e-01
3.724242e+01 1.400000e+01 4.558892e-01
3.724242e+01 1.500000e+01 4.480671e-01
3.724242e+01 1.600000e+01 4.432248e-01
3.724242e+01 1.700000e+01 4.312880e-01
3.724242e+01 1.800000e+01 4.331969e-01
3.724242e+01 1.900000e+01 4.401755e-01
3.724242e+01 2.000000e+01 4.653827e-01
4.026263e+01 0.000000e+00 4.292908e-01
4.026263e+01 1.000000e+00 4.378238e-01
4.026263e+01 2.000000e+00 4.502082e-01
4.026263e+01 3.000000e+00 4.761896e-01
4.026263e+01 4.000000e+00 5.029262e-01
4.026263e+01 5.000000e+00 5.414114e-01
4.026263e+01 6.000000e+00 6.163210e-01
4.026263e+01 7.000000e+00 6.719124e-01
4.026263e+01 8.000000e+00 6.204494e-01
4.026263e+01 9.000000e+00 5.472954e-01
4.026263e+01 1.000000e+01 5.060236e-01
4.026263e+01 1.100000e+01 4.852482e-01
4.026263e+01 1.200000e+01 4.758328e-01
4.026263e+01 1.300000e+01 4.708844e-01
4.026263e+01 1.400000e+01 4.704818e-01
4.026263e+01 1.500000e+01 4.630312e-01
4.026263e+01 1.600000e+01 4.588513e-01
4.026263e+01 1.700000e+01 4.471878e-01
4.026263e+01 1.800000e+01 4.497931e-01
4.026263e+01 1.900000e+01 4.559358e-01
4.026263e+01 2.000000e+01 4.797828e-01
4.328283e+01 0.000000e+00 4.603248e-01
4.328283e+01 1.000000e+00 4.693980e-01
4.328283e+01 2.000000e+00 4.823732e-01
4.328283e+01 3.000000e+00 5.088219e-01
4.328283e+01 4.000000e+00 5.356664e-01
4.328283e+01 5.000000e+00 5.740188e-01
4.328283e+01 6.000000e+00 6.483988e-01
4.328283e+01 7.000000e+00 6.999797e-01
4.328283e+01 8.000000e+00 6.406052e-01
4.328283e+01 9.000000e+00 5.627796e-01
4.328283e+01 1.000000e+01 5.196284e-01
4.328283e+01 1.100000e+01 4.982248e-01
4.328283e+01 1.200000e+01 4.888219e-01
4.328283e+01 1.300000e+01 4.841567e-01
4.328283e+01 1.400000e+01 4.843496e-01
4.328283e+01 1.500000e+01 4.772159e-01
4.328283e+01 1.600000e+01 4.736111e-01
4.328283e+01 1.700000e+01 4.621110e-01
4.328283e+01 1.800000e+01 4.651817e-01
4.328283e+01 1.900000e+01 4.701781e-01
4.328283e+01 2.000000e+01 4.923952e-01
4.630303e+01 0.000000e+00 4.927932e-01
4.630303e+01 1.000000e+00 5.023995e-01
4.630303e+01 2.000000e+00 5.159306e-01
4.630303e+01 3.000000e+00 5.427254e-01
4.630303e+01 4.000000e+00 5.695294e-01
4.630303e+01 5.000000e+00 6.075438e-01
4.630303e+01 6.000000e+00 6.809774e-01
4.630303e+01 7.000000e+00 7.279364e-01
4.630303e+01 8.000000e+00 6.602225e-01
4.630303e+01 9.000000e+00 5.776560e-01
4.630303e+01 1.000000e+01 5.326167e-01
4.630303e+01 1.100000e+01 5.105695e-01
4.630303e+01 1.200000e+01 5.011507e-01
4.630303e+01 1.300000e+01 4.967318e-01
4.630303e+01 1.400000e+01 4.974668e-01
4.630303e+01 1.500000e+01 4.905969e-01
4.630303e+01 1.600000e+01 4.874813e-01
4.630303e+01 1.700000e+01 4.760397e-01
4.630303e+01 1.800000e+01 4.793578e-01
4.630303e+01 1.900000e+01 4.829431e-01
4.630303e+01 2.000000e+01 5.033266e-01
4.932323e+01 0.000000e+00 5.266975e-01
4.932323e+01 1.000000e+00 5.368238e-01
4.932323e+01 2.000000e+00 5.508630e-01
4.932323e+01 3.000000e+00 5.778683e-01
4.932323e+01 4.000000e+00 6.044736e-01
4.932323e+01 5.000000e+00 6.419357e-01
4.932323e+01 6.000000e+00 7.139853e-01
4.932323e+01 7.000000e+00 7.557055e-01
4.932323e+01 8.000000e+00 6.792511e-01
4.932323e+01 9.000000e+00 5.918932e-01
4.932323e+01 1.000000e+01 5.449649e-01
4.932323e+01 1.100000e+01 5.222623e-01
4.932323e+01 1.200000e+01 5.128006e-01
4.932323e+01 1.300000e+01 5.085918e-01
4.932323e+01 1.400000e+01 5.098156e-01
4.932323e+01 1.500000e+01 5.031583e-01
4.932323e+01 1.600000e+01 5.004482e-01
4.932323e+01 1.700000e+01 4.889660e-01
4.932323e+01 1.800000e+01 4.923285e-01
4.932323e+01 1.900000e+01 4.942819e-01
4.932323e+01 2.000000e+01 5.126863e-01
5.234343e+01 0.000000e+00 5.620376e-01
5.234343e+01 1.000000e+00 5.726599e-01
5.234343e+01 2.000000e+00 5.871457e-01
5.234343e+01 3.000000e+00 6.142128e-01
5.234343e+01 4.000000e+00 6.404526e-01
5.234343e+01 5.000000e+00 6.771401e-01
5.234343e+01 6.000000e+00 7.473512e-01
5.234343e+01 7.000000e+00 7.832149e-01
5.234343e+01 8.000000e+00 6.976484e-01
5.234343e+01 9.000000e+00 6.054670e-01
5.234343e+01 1.000000e+01 5.566559e-01
5.234343e+01 1.100000e+01 5.332891e-01
5.234343e+01 1.200000e+01 5.237592e-01
5.234343e+01 1.300000e+01 5.197256e-01
5.234343e+01 1.400000e+01 5.213858e-01
5.234343e+01 1.500000e+01 5.148917e-01
5.234343e+01 1.600000e+01 5.125063e-01
5.234343e+01 1.700000e+01 5.008908e-01
5.234343e+01 1.800000e+01 5.041113e-01
5.234343e+01 1.900000e+01 5.042536e-01
5.234343e+01 2.000000e+01 5.205832e-01
5.536364e+01 0.000000e+00 5.988084e-01
5.536364e+01 1.000000e+00 6.098893e-01
5.536364e+01 2.000000e+00 6.247459e-01
5.536364e+01 3.000000e+00 6.517147e-01
5.536364e+01 4.000000e+00 6.774152e-01
5.536364e+01 5.000000e+00 7.130997e-01
5.536364e+01 6.000000e+00 7.810043e-01
5.536364e+01 7.000000e+00 8.103968e-01
5.536364e+01 8.000000e+00 7.153787e-01
5.536364e+01 9.000000e+00 6.183592e-01
5.536364e+01 1.000000e+01 5.676784e-01
5.536364e+01 1.100000e+01 5.436419e-01
5.536364e+01 1.200000e+01 5.340201e-01
5.536364e+01 1.300000e+01 5.301279e-01
5.536364e+01 1.400000e+01 5.321730e-01
5.536364e+01 1.500000e+01 5.257951e-01
5.536364e+01 1.600000e+01 5.236568e-01
5.536364e+01 1.700000e+01 5.118225e-01
5.536364e+01 1.800000e+01 5.147315e-01
5.536364e+01 1.900000e+01 5.129225e-01
5.536364e+01 2.000000e+01 5.271242e-01
5.838384e+01 0.000000e+00 6.369975e-01
5.838384e+01 1.000000e+00 6.484850e-01
5.838384e+01 2.000000e+00 6.636238e-01
5.838384e+01 3.000000e+00 6.903241e-01
5.838384e+01 4.000000e+00 7.153060e-01
5.838384e+01 5.000000e+00 7.497547e-01
5.838384e+01 6.000000e+00 8.148734e-01
5.838384e+01 7.000000e+00 8.371883e-01
5.838384e+01 8.000000e+00 7.324119e-01
5.838384e+01 9.000000e+00 6.305571e-01
5.838384e+01 1.000000e+01 5.780260e-01
5.838384e+01 1.100000e+01 5.533170e-01
5.838384e+01 1.200000e+01 5.435812e-01
5.838384e+01 1.300000e+01 5.397981e-01
5.838384e+01 1.400000e+01 5.421781e-01
5.838384e+01 1.500000e+01 5.358717e-01
5.838384e+01 1.600000e+01 5.339067e-01
5.838384e+01 1.700000e+01 5.217753e-01
5.838384e+01 1.800000e+01 5.242210e-01
5.838384e+01 1.900000e+01 5.203560e-01
5.838384e+01 2.000000e+01 5.324127e-01
6.140404e+01 0.000000e+00 6.765840e-01
6.140404e+01 1.000000e+00 6.884120e-01
6.140404e+01 2.000000e+00 7.037325e-01
6.140404e+01 3.000000e+00 7.299861e-01
6.140404e+01 4.000000e+00 7.540656e-01
6.140404e+01 5.000000e+00 7.870426e-01
6.140404e+01 6.000000e+00 8.488877e-01
6.140404e+01 7.000000e+00 8.635300e-01
6.140404e+01 8.000000e+00 7.487237e-01
6.140404e+01 9.000000e+00 6.420525e-01
6.140404e+01 1.000000e+01 5.876962e-01
6.140404e+01 1.100000e+01 5.623147e-01
6.140404e+01 1.200000e+01 5.524448e-01
6.140404e+01 1.300000e+01 5.487398e-01
6.140404e+01 1.400000e+01 5.514062e-01
6.140404e+01 1.500000e+01 5.451292e-01
6.140404e+01 1.600000e+01 5.432677e-01
6.140404e+01 1.700000e+01 5.307685e-01
6.140404e+01 1.800000e+01 5.326165e-01
6.140404e+01 1.900000e+01 5.266233e-01
6.140404e+01 2.000000e+01 5.365475e-01
6.442424e+01 0.000000e+00 7.175387e-01
6.442424e+01 1.000000e+00 7.296278e-01
6.442424e+01 2.000000e+00 7.450186e-01
6.442424e+01 3.000000e+00 7.706404e-01
6.442424e+01 4.000000e+00 7.936309e-01
6.442424e+01 5.000000e+00 8.248989e-01
6.442424e+01 6.000000e+00 8.829762e-01
6.442424e+01 7.000000e+00 8.893670e-01
6.442424e+01 8.000000e+00 7.642944e-01
6.442424e+01 9.000000e+00 6.528409e-01
6.442424e+01 1.000000e+01 5.966901e-01
6.442424e+01 1.100000e+01 5.706388e-01
6.442424e+01 1.200000e+01 5.606164e-01
6.442424e+01 1.300000e+01 5.569602e-01
6.442424e+01 1.400000e+01 5.598662e-01
6.442424e+01 1.500000e+01 5.535790e-01
6.442424e+01 1.600000e+01 5.517555e-01
6.442424e+01 1.700000e+01 5.388254e-01
6.442424e+01 1.800000e+01 5.399586e-01
6.442424e+01 1.900000e+01 5.317940e-01
6.442424e+01 2.000000e+01 5.396225e-01
6.744444e+01 0.000000e+00 7.598245e-01
6.744444e+01 1.000000e+00 7.720826e-01
6.744444e+01 2.000000e+00 7.874231e-01
6.744444e+01 3.000000e+00 8.122223e-01
6.744444e+01 4.000000e+00 8.339353e-01
6.744444e+01 5.000000e+00 8.632568e-01
6.744444e+01 6.000000e+00 9.170677e-01
6.744444e+01 7.000000e+00 9.146480e-01
6.744444e+01 8.000000e+00 7.791086e-01
6.744444e+01 9.000000e+00 6.629218e-01
6.744444e+01 1.000000e+01 6.050119e-01
6.744444e+01 1.100000e+01 5.782959e-01
6.744444e+01 1.200000e+01 5.681041e-01
6.744444e+01 1.300000e+01 5.644691e-01
6.744444e+01 1.400000e+01 5.675700e-01
6.744444e+01 1.500000e+01 5.612358e-01
6.744444e+01 1.600000e+01 5.593892e-01
6.744444e+01 1.700000e+01 5.459728e-01
6.744444e+01 1.800000e+01 5.462906e-01
6.744444e+01 1.900000e+01 5.359369e-01
6.744444e+01 2.000000e+01 5.417261e-01
7.046465e+01 0.000000e+00 8.033964e-01
7.046465e+01 1.000000e+00 8.157203e-01
7.046465e+01 2.000000e+00 8.308809e-01
7.046465e+01 3.000000e+00 8.546630e-01
7.046465e+01 4.000000e+00 8.749092e-01
7.046465e+01 5.000000e+00 9.020475e-01
7.046465e+01 6.000000e+00 9.510917e-01
7.046465e+01 7.000000e+00 9.393255e-01
7.046465e+01 8.000000e+00 7.931549e-01
7.046465e+01 9.000000e+00 6.722973e-01
7.046465e+01 1.000000e+01 6.126683e-01
7.046465e+01 1.100000e+01 5.852950e-01
7.046465e+01 1.200000e+01 5.749187e-01
7.046465e+01 1.300000e+01 5.712789e-01
7.046465e+01 1.400000e+01 5.745319e-01
7.046465e+01 1.500000e+01 5.681166e-01
7.046465e+01 1.600000e+01 5.661905e-01
7.046465e+01 1.700000e+01 5.522398e-01
7.046465e+01 1.800000e+01 5.516574e-01
7.046465e+01 1.900000e+01 5.391197e-01
7.046465e+01 2.000000e+01 5.429410e-01
7.348485e+01 0.000000e+00 8.482025e-01
7.348485e+01 1.000000e+00 8.604786e-01
7.348485e+01 2.000000e+00 8.753220e-01
7.348485e+01 3.000000e+00 8.978894e-01
7.348485e+01 4.000000e+00 9.164800e-01
7.348485e+01 5.000000e+00 9.412001e-01
7.348485e+01 6.000000e+00 9.849777e-01
7.348485e+01 7.000000e+00 9.633555e-01
7.348485e+01 8.000000e+00 8.064254e-01
7.348485e+01 9.000000e+00 6.809721e-01
7.348485e+01 1.000000e+01 6.196683e-01
7.348485e+01 1.100000e+01 5.916471e-01
7.348485e+01 1.200000e+01 5.810730e-01
7.348485e+01 1.300000e+01 5.774039e-01
7.348485e+01 1.400000e+01 5.807684e-01
7.348485e+01 1.500000e+01 5.742406e-01
7.348485e+01 1.600000e+01 5.721832e-01
7.348485e+01 1.700000e+01 5.576576e-01
7.348485e+01 1.800000e+01 5.561053e-01
7.348485e+01 1.900000e+01 5.414081e-01
7.348485e+01 2.000000e+01 5.433446e-01
7.650505e+01 0.000000e+00 8.941844e-01
7.650505e+01 1.000000e+00 9.062892e-01
7.650505e+01 2.000000e+00 9.206712e-01
7.650505e+01 3.000000e+00 9.418250e-01
7.650505e+01 4.000000e+00 9.585724e-01
7.650505e+01 5.000000e+00 9.806420e-01
7.650505e+01 6.000000e+00 1.018656e+00
7.650505e+01 7.000000e+00 9.866978e-01
7.650505e+01 8.000000e+00 8.189153e-01
7.650505e+01 9.000000e+00 6.889535e-01
7.650505e+01 1.000000e+01 6.260226e-01
7.650505e+01 1.100000e+01 5.973649e-01
7.650505e+01 1.200000e+01 5.865811e-01
7.650505e+01 1.300000e+01 5.828602e-01
7.650505e+01 1.400000e+01 5.862978e-01
7.650505e+01 1.500000e+01 5.796289e-01
7.650505e+01 1.600000e+01 5.773929e-01
7.650505e+01 1.700000e+01 5.622588e-01
7.650505e+01 1.800000e+01 5.596809e-01
7.650505e+01 1.900000e+01 5.428655e-01
7.650505e+01 2.000000e+01 5.430089e-01
7.952525e+01 0.000000e+00 9.412774e-01
7.952525e+01 1.000000e+00 9.530787e-01
7.952525e+01 2.000000e+00 9.668492e-01
7.952525e+01 3.000000e+00 9.863899e-01
7.952525e+01 4.000000e+00 1.001108e+00
7.952525e+01 5.000000e+00 1.020299e+00
7.952525e+01 6.000000e+00 1.052058e+00
7.952525e+01 7.000000e+00 1.009315e+00
7.952525e+01 8.000000e+00 8.306227e-01
7.952525e+01 9.000000e+00 6.962503e-01
7.952525e+01 1.000000e+01 6.317434e-01
7.952525e+01 1.100000e+01 6.024624e-01
7.952525e+01 1.200000e+01 5.914588e-01
7.952525e+01 1.300000e+01 5.876650e-01
7.952525e+01 1.400000e+01 5.911394e-01
7.952525e+01 1.500000e+01 5.843036e-01
7.952525e+01 1.600000e+01 5.818463e-01
7.952525e+01 1.700000e+01 5.660768e-01
7.952525e+01 1.800000e+01 5.624308e-01
7.952525e+01 1.900000e+01 5.435527e-01
7.952525e+01 2.000000e+01 5.420003e-01
8.254545e+01 0.000000e+00 9.894107e-01
8.254545e+01 1.000000e+00 1.000769e+00
8.254545e+01 2.000000e+00 1.013772e+00
8.254545e+01 3.000000e+00 1.031501e+00
8.254545e+01 4.000000e+00 1.044008e+00
8.254545e+01 5.000000e+00 1.060096e+00
8.254545e+01 6.000000e+00 1.085116e+00
8.254545e+01 7.000000e+00 1.031175e+00
8.254545e+01 8.000000e+00 8.415483e-01
8.254545e+01 9.000000e+00 7.028734e-01
8.254545e+01 1.000000e+01 6.368443e-01
8.254545e+01 1.100000e+01 6.069548e-01
8.254545e+01 1.200000e+01 5.957227e-01
8.254545e+01 1.300000e+01 5.918367e-01
