# Ea rad s(Ea,rad)
4.328283e+01 1.100000e+01 3.098714e-02
4.328283e+01 1.200000e+01 2.961740e-02
4.328283e+01 1.300000e+01 2.839297e-02
4.328283e+01 1.400000e+01 2.740586e-02
4.328283e+01 1.500000e+01 2.547350e-02
4.328283e+01 1.600000e+01 2.374324e-02
4.328283e+01 1.700000e+01 2.122787e-02
4.328283e+01 1.800000e+01 1.988765e-02
4.328283e+01 1.900000e+01 1.877727e-02
4.328283e+01 2.000000e+01 1.998325e-02
4.630303e+01 0.000000e+00 4.258981e-02
4.630303e+01 1.000000e+00 4.296335e-02
4.630303e+01 2.000000e+00 4.354282e-02
4.630303e+01 3.000000e+00 4.513586e-02
4.630303e+01 4.000000e+00 4.666233e-02
4.630303e+01 5.000000e+00 4.882240e-02
4.630303e+01 6.000000e+00 5.207395e-02
4.630303e+01 7.000000e+00 5.236318e-02
4.630303e+01 8.000000e+00 4.472134e-02
4.630303e+01 9.000000e+00 3.782152e-02
4.630303e+01 1.000000e+01 3.407821e-02
4.630303e+01 1.100000e+01 3.195254e-02
4.630303e+01 1.200000e+01 3.058121e-02
4.630303e+01 1.300000e+01 2.937177e-02
4.630303e+01 1.400000e+01 2.841799e-02
4.630303e+01 1.500000e+01 2.649347e-02
4.630303e+01 1.600000e+01 2.478023e-02
4.630303e+01 1.700000e+01 2.223989e-02
4.630303e+01 1.800000e+01 2.089884e-02
4.630303e+01 1.900000e+01 1.972987e-02
4.630303e+01 2.000000e+01 2.091795e-02
4.932323e+01 0.000000e+00 4.541598e-02
4.932323e+01 1.000000e+00 4.578444e-02
4.932323e+01 2.000000e+00 4.635601e-02
4.932323e+01 3.000000e+00 4.791917e-02
4.932323e+01 4.000000e+00 4.938930e-02
4.932323e+01 5.000000e+00 5.146286e-02
4.932323e+01 6.000000e+00 5.452791e-02
4.932323e+01 7.000000e+00 5.439212e-02
4.932323e+01 8.000000e+00 4.614313e-02
4.932323e+01 9.000000e+00 3.891868e-02
4.932323e+01 1.000000e+01 3.504654e-02
4.932323e+01 1.100000e+01 3.287610e-02
4.932323e+01 1.200000e+01 3.150179e-02
4.932323e+01 1.300000e+01 3.030571e-02
4.932323e+01 1.400000e+01 2.938287e-02
4.932323e+01 1.500000e+01 2.746485e-02
4.932323e+01 1.600000e+01 2.576619e-02
4.932323e+01 1.700000e+01 2.319952e-02
4.932323e+01 1.800000e+01 2.185117e-02
4.932323e+01 1.900000e+01 2.061423e-02
4.932323e+01 2.000000e+01 2.176908e-02
5.234343e+01 0.000000e+00 4.835613e-02
5.234343e+01 1.000000e+00 4.871584e-02
5.234343e+01 2.000000e+00 4.927298e-02
5.234343e+01 3.000000e+00 5.079331e-02
5.234343e+01 4.000000e+00 5.219326e-02
5.234343e+01 5.000000e+00 5.416293e-02
5.234343e+01 6.000000e+00 5.700853e-02
5.234343e+01 7.000000e+00 5.640588e-02
5.234343e+01 8.000000e+00 4.752446e-02
5.234343e+01 9.000000e+00 3.997251e-02
5.234343e+01 1.000000e+01 3.597171e-02
5.234343e+01 1.100000e+01 3.375598e-02
5.234343e+01 1.200000e+01 3.237736e-02
5.234343e+01 1.300000e+01 3.119297e-02
5.234343e+01 1.400000e+01 3.029857e-02
5.234343e+01 1.500000e+01 2.838562e-02
5.234343e+01 1.600000e+01 2.669899e-02
5.234343e+01 1.700000e+01 2.410459e-02
5.234343e+01 1.800000e+01 2.274271e-02
5.234343e+01 1.900000e+01 2.142976e-02
5.234343e+01 2.000000e+01 2.253867e-02
5.536364e+01 0.000000e+00 5.141017e-02
5.536364e+01 1.000000e+00 5.175629e-02
