1	1	0.0028948236882270465
1	2	0.0025760741668465034
1	3	0.003218832140128452
1	4	0.00350815321080413
1	5	0.0039393822966640075
1	6	0.004038823354842055
1	7	0.0060135230332480525
1	8	0.00638058288407079
1	9	0.005940601134749538
1	10	0.005491381791615525
1	11	0.0051992966312720615
1	12	0.00498695397081135
1	13	0.004831953309667715
1	14	0.004690893516373373
1	15	0.004451636763313243
1	16	0.004284937951480306
1	17	0.0039569987067977425
1	18	0.0036310196592279818
1	19	0.0033325063932906464
1	20	0.0031740392699777446
1	21	0.06436072396457972
6	1	0.003322328037574906
6	2	0.0033977873449297477
6	3	0.003664215494454894
6	4	0.003972096726268095
6	5	0.004421329853601602
6	6	0.005408118920732394
6	7	0.006522909827624846
6	8	0.0068324735245747625
6	9	0.00633083457389987
6	10	0.005841140966530227
6	11	0.005553967453767548
6	12	0.0053640949360349134
6	13	0.005142100122479693
6	14	0.005101053702176187
6	15	0.004904435729313317
6	16	0.00481308420184526
6	17	0.004549763095918578
6	18	0.004312099214025181
6	19	0.004109372741911728
6	20	0.004178685019950153
6	21	0.09369339787664423
11	1	0.0037940802357169204
11	2	0.0038700979684843915
11	3	0.004144785227005002
11	4	0.004469212454141615
11	5	0.004909907745802136
11	6	0.0059563043347178445
11	7	0.007053585993124074
11	8	0.0069618855354380525
11	9	0.006718388003678938
11	10	0.006207611927083344
11	11	0.005889900828803322
11	12	0.005697357094116933
11	13	0.005585122074870932
11	14	0.005466243790202163
11	15	0.005341673994862293
11	16	0.0052988834727109605
11	17	0.005099283113264529
11	18	0.004823064779585619
11	19	0.004995389663795065
11	20	0.004900118509202737
11	21	0.1174921910485726
16	1	0.0043119018576466125
16	2	0.004386958802047941
16	3	0.0046760872133468825
16	4	0.005012120995349218
16	5	0.0054921898438354795
16	6	0.006521841064971683
16	7	0.007614075598453372
16	8	0.007550639603370671
16	9	0.007106507171109406
16	10	0.006516388933953182
16	11	0.00621672893997372
16	12	0.006028664179165766
16	13	0.005922195459164914
16	14	0.0058821379720642416
16	15	0.005741571752419701
16	16	0.005718218274403747
16	17	0.005598736869762253
16	18	0.005564487985767554
16	19	0.005681442059014871
16	20	0.005837159477060268
16	21	0.1363505298466558
21	1	0.004885193726017285
21	2	0.004960865956381543
21	3	0.005270444987633743
21	4	0.005481672133316167
21	5	0.006080165948860445
21	6	0.007118074555389637
21	7	0.008177873899519517
21	8	0.008166861542844163
21	9	0.007473651197874303
21	10	0.006868950462204286
21	11	0.006530118482780198
21	12	0.0063599744166509585
21	13	0.00623639616542313
21	14	0.006240586497623688
21	15	0.005990535356796068
21	16	0.006107693837016093
21	17	0.006058604022575331
