# Ea rad s(Ea,rad)
3.422222e+01 1.800000e+01 7.233426e-03
3.422222e+01 1.900000e+01 7.578753e-03
3.422222e+01 2.000000e+01 7.986233e-03
3.724242e+01 0.000000e+00 6.996913e-03
3.724242e+01 1.000000e+00 7.026520e-03
3.724242e+01 2.000000e+00 7.109461e-03
3.724242e+01 3.000000e+00 7.438010e-03
3.724242e+01 4.000000e+00 7.804089e-03
3.724242e+01 5.000000e+00 8.368051e-03
3.724242e+01 6.000000e+00 9.362964e-03
3.724242e+01 7.000000e+00 1.010096e-02
3.724242e+01 8.000000e+00 9.350996e-03
3.724242e+01 9.000000e+00 8.302995e-03
3.724242e+01 1.000000e+01 7.689793e-03
3.724242e+01 1.100000e+01 7.360633e-03
3.724242e+01 1.200000e+01 7.197061e-03
3.724242e+01 1.300000e+01 7.118158e-03
3.724242e+01 1.400000e+01 7.115271e-03
3.724242e+01 1.500000e+01 7.095466e-03
3.724242e+01 1.600000e+01 7.151434e-03
3.724242e+01 1.700000e+01 7.202619e-03
3.724242e+01 1.800000e+01 7.438980e-03
3.724242e+01 1.900000e+01 7.775282e-03
3.724242e+01 2.000000e+01 8.145978e-03
4.026263e+01 0.000000e+00 7.481501e-03
4.026263e+01 1.000000e+00 7.508077e-03
4.026263e+01 2.000000e+00 7.589031e-03
4.026263e+01 3.000000e+00 7.916684e-03
4.026263e+01 4.000000e+00 8.278838e-03
4.026263e+01 5.000000e+00 8.835269e-03
4.026263e+01 6.000000e+00 9.802751e-03
4.026263e+01 7.000000e+00 1.046733e-02
4.026263e+01 8.000000e+00 9.599879e-03
4.026263e+01 9.000000e+00 8.486718e-03
4.026263e+01 1.000000e+01 7.846963e-03
4.026263e+01 1.100000e+01 7.507568e-03
4.026263e+01 1.200000e+01 7.341881e-03
4.026263e+01 1.300000e+01 7.264542e-03
4.026263e+01 1.400000e+01 7.267355e-03
4.026263e+01 1.500000e+01 7.251585e-03
4.026263e+01 1.600000e+01 7.316590e-03
4.026263e+01 1.700000e+01 7.376414e-03
4.026263e+01 1.800000e+01 7.625313e-03
4.026263e+01 1.900000e+01 7.946045e-03
4.026263e+01 2.000000e+01 8.276141e-03
4.328283e+01 0.000000e+00 7.989815e-03
4.328283e+01 1.000000e+00 8.012512e-03
4.328283e+01 2.000000e+00 8.090576e-03
4.328283e+01 3.000000e+00 8.415509e-03
4.328283e+01 4.000000e+00 8.771599e-03
4.328283e+01 5.000000e+00 9.317590e-03
4.328283e+01 6.000000e+00 1.025163e-02
4.328283e+01 7.000000e+00 1.083472e-02
4.328283e+01 8.000000e+00 9.844081e-03
4.328283e+01 9.000000e+00 8.664635e-03
4.328283e+01 1.000000e+01 7.998073e-03
4.328283e+01 1.100000e+01 7.648154e-03
4.328283e+01 1.200000e+01 7.479898e-03
4.328283e+01 1.300000e+01 7.403504e-03
4.328283e+01 1.400000e+01 7.411126e-03
4.328283e+01 1.500000e+01 7.398228e-03
4.328283e+01 1.600000e+01 7.470448e-03
4.328283e+01 1.700000e+01 7.536238e-03
4.328283e+01 1.800000e+01 7.793049e-03
4.328283e+01 1.900000e+01 8.092650e-03
4.328283e+01 2.000000e+01 8.379665e-03
4.630303e+01 0.000000e+00 8.522075e-03
4.630303e+01 1.000000e+00 8.540154e-03
4.630303e+01 2.000000e+00 8.614327e-03
4.630303e+01 3.000000e+00 8.934507e-03
4.630303e+01 4.000000e+00 9.282223e-03
4.630303e+01 5.000000e+00 9.814705e-03
4.630303e+01 6.000000e+00 1.070898e-02
4.630303e+01 7.000000e+00 1.120246e-02
4.630303e+01 8.000000e+00 1.008317e-02
4.630303e+01 9.000000e+00 8.836519e-03
4.630303e+01 1.000000e+01 8.142987e-03
4.630303e+01 1.100000e+01 7.782300e-03
4.630303e+01 1.200000e+01 7.611050e-03
4.630303e+01 1.300000e+01 7.535014e-03
4.630303e+01 1.400000e+01 7.546590e-03
4.630303e+01 1.500000e+01 7.535468e-03
4.630303e+01 1.600000e+01 7.613168e-03
4.630303e+01 1.700000e+01 7.682417e-03
4.630303e+01 1.800000e+01 7.942870e-03
4.630303e+01 1.900000e+01 8.216709e-03
4.630303e+01 2.000000e+01 8.459254e-03
4.932323e+01 0.000000e+00 9.078625e-03
4.932323e+01 1.000000e+00 9.091312e-03
4.932323e+01 2.000000e+00 9.160404e-03
4.932323e+01 3.000000e+00 9.473569e-03
4.932323e+01 4.000000e+00 9.810445e-03
4.932323e+01 5.000000e+00 1.032621e-02
4.932323e+01 6.000000e+00 1.117417e-02
4.932323e+01 7.000000e+00 1.156984e-02
4.932323e+01 8.000000e+00 1.031676e-02
4.932323e+01 9.000000e+00 9.002179e-03
4.932323e+01 1.000000e+01 8.281594e-03
4.932323e+01 1.100000e+01 7.909939e-03
4.932323e+01 1.200000e+01 7.735301e-03
4.932323e+01 1.300000e+01 7.659068e-03
4.932323e+01 1.400000e+01 7.673775e-03
4.932323e+01 1.500000e+01 7.663398e-03
4.932323e+01 1.600000e+01 7.744938e-03
4.932323e+01 1.700000e+01 7.815310e-03
4.932323e+01 1.800000e+01 8.075502e-03
4.932323e+01 1.900000e+01 8.319804e-03
4.932323e+01 2.000000e+01 8.517385e-03
5.234343e+01 0.000000e+00 9.659830e-03
5.234343e+01 1.000000e+00 9.666198e-03
5.234343e+01 2.000000e+00 9.728777e-03
5.234343e+01 3.000000e+00 1.003245e-02
5.234343e+01 4.000000e+00 1.035589e-02
5.234343e+01 5.000000e+00 1.085163e-02
5.234343e+01 6.000000e+00 1.164652e-02
5.234343e+01 7.000000e+00 1.193619e-02
5.234343e+01 8.000000e+00 1.054448e-02
5.234343e+01 9.000000e+00 9.161451e-03
5.234343e+01 1.000000e+01 8.413812e-03
5.234343e+01 1.100000e+01 8.031030e-03
5.234343e+01 1.200000e+01 7.852639e-03
5.234343e+01 1.300000e+01 7.775684e-03
5.234343e+01 1.400000e+01 7.792734e-03
5.234343e+01 1.500000e+01 7.782137e-03
5.234343e+01 1.600000e+01 7.865969e-03
5.234343e+01 1.700000e+01 7.935302e-03
5.234343e+01 1.800000e+01 8.191703e-03
5.234343e+01 1.900000e+01 8.403478e-03
5.234343e+01 2.000000e+01 8.556311e-03
5.536364e+01 0.000000e+00 1.026598e-02
5.536364e+01 1.000000e+00 1.026487e-02
5.536364e+01 2.000000e+00 1.031927e-02
5.536364e+01 3.000000e+00 1.061080e-02
5.536364e+01 4.000000e+00 1.091810e-02
5.536364e+01 5.000000e+00 1.139041e-02
5.536364e+01 6.000000e+00 1.212534e-02
5.536364e+01 7.000000e+00 1.230083e-02
5.536364e+01 8.000000e+00 1.076600e-02
5.536364e+01 9.000000e+00 9.314203e-03
5.536364e+01 1.000000e+01 8.539583e-03
