1	1	0.009720373559098659
1	2	0.008047886824156705
1	3	0.010681683036038309
1	4	0.011539925497434704
1	5	0.012719792658261108
1	6	0.015021387955041047
1	7	0.017046156175297967
1	8	0.016289589820792767
1	9	0.01415345886317531
1	10	0.012474799674081886
1	11	0.011306998663470784
1	12	0.010249952919876812
1	13	0.009289181009342092
1	14	0.008275009868573397
1	15	0.006854898431618771
1	16	0.005664864111312893
1	17	0.004230510230748837
1	18	0.0031219027202996907
1	19	0.0023056413167379837
1	20	0.0018930602115231968
1	21	0.03509084757081999
6	1	0.011182407830548587
6	2	0.011395807865387972
6	3	0.01219559242400982
6	4	0.013090718116471663
6	5	0.01431471859056899
6	6	0.01674738951262437
6	7	0.018603601718156667
6	8	0.017605290137969513
6	9	0.015240169381861785
6	10	0.013454178089950922
6	11	0.01223353854542357
6	12	0.011190916193668505
6	13	0.009938268549442932
6	14	0.009186833472509915
6	15	0.007764837393585209
6	16	0.006598940306171251
6	17	0.005087446281509593
6	18	0.0039504654569669
6	19	0.0028321012359443804
6	20	0.002843981228228801
6	21	0.06128032920274415
11	1	0.012830520021598315
11	2	0.013039653540936901
11	3	0.013862761824411193
11	4	0.01480251600870778
11	5	0.016017738004289742
11	6	0.01858676180348096
11	7	0.020374927055980808
11	8	0.01909613845669561
11	9	0.01650399098938294
11	10	0.014600814265948378
11	11	0.013327983644679738
11	12	0.012244577178718172
11	13	0.011312804388288529
11	14	0.010279242196356486
11	15	0.008919514296017977
11	16	0.0077391454805034255
11	17	0.006168694086523303
11	18	0.0050212386525383245
11	19	0.0042805683623814384
11	20	0.004260907043446152
11	21	0.09672071206020458
16	1	0.014663310471743869
16	2	0.014882672847725448
16	3	0.01574425052138594
16	4	0.01671203908924199
16	5	0.018033662968259437
16	6	0.02056938659248569
16	7	0.0222948832732668
16	8	0.02074209638691381
16	9	0.01787487874320435
16	10	0.015737196308334117
16	11	0.014510513182039511
16	12	0.013440258964112235
16	13	0.012506384613258946
16	14	0.011653877837224519
16	15	0.01018955316043462
16	16	0.00893946734266337
16	17	0.007408748788488085
16	18	0.006284040271067571
16	19	0.005600992569616662
16	20	0.005403668977383504
16	21	0.13794521251200534
21	1	0.016700538919254326
21	2	0.016923831370399284
21	3	0.01785302739561319
21	4	0.01834185664383021
21	5	0.020098627558908684
21	6	0.022676768144993264
21	7	0.02430076099930175
21	8	0.02275026835863335
21	9	0.019344362581219136
21	10	0.017125464408469928
21	11	0.015762692359638432
21	12	0.014731980621351304
21	13	0.013760635990265193
21	14	0.012976541687229457
21	15	0.011451286471681914
21	16	0.010277791625667715
21	17	0.008737387131100177
21	18	0.007642080364738124
21	19	0.007003521969481756
21	20	0.007242572324777638
21	21	0.18008293319652605
26	1	0.018751601481943665
26	2	0.019160992333957093
26	3	0.02005378280758501
26	4	0.021057078881946023
26	5	0.022241285451717954
26	6	0.024957103223369484
26	7	0.02645435955299543
26	8	0.024652677183832686
26	9	0.020785613652601717
26	10	0.018448659350825354
26	11	0.01701069760695948
26	12	0.015978500281302956
26	13	0.015075889839233237
26	14	0.014068567081746065
26	15	0.012840025695941285
26	16	0.011679965358183204
26	17	0.010118805346481565
26	18	0.009046114085158216
26	19	0.008433437037362716
26	20	0.008729304374184841
26	21	0.22091035167917747
31	1	0.021389097803411423
31	2	0.02160606923819791
31	3	0.02251438499586964
31	4	0.023526766202778313
31	5	0.024185889356198385
31	6	0.027409926945101585
31	7	0.02873285234543681
31	8	0.026061673631203843
31	9	0.022299629292500765
31	10	0.019970315432520314
31	11	0.01830061080373781
31	12	0.017227028223549525
31	13	0.01639614289141254
