1	1	0.013984419304162402
1	2	0.011702269146371014
1	3	0.015396974826724188
1	4	0.016645978739496727
1	5	0.018369543786690014
1	6	0.021867248593388122
1	7	0.024771424027356624
1	8	0.023711541743627815
1	9	0.020604224089640667
1	10	0.018160528207428098
1	11	0.016461224227547384
1	12	0.014920015530560308
1	13	0.013512337069403236
1	14	0.012017280785360173
1	15	0.009912497900948829
1	16	0.008132807657515945
1	17	0.005992410306037138
1	18	0.004332890166814219
1	19	0.003113942172237938
1	20	0.00249424796750258
1	21	0.045377727285521474
6	1	0.016098270766086983
6	2	0.01642300095474922
6	3	0.017591133296936838
6	4	0.01889600736428909
6	5	0.02068750362887106
6	6	0.024280249584883187
6	7	0.027060920113241654
6	8	0.02565547988001731
6	9	0.022213846333770784
6	10	0.019613939416598985
6	11	0.017835871242526762
6	12	0.01631396309019093
6	13	0.014485465339416914
6	14	0.013372979358867308
6	15	0.011264043378209278
6	16	0.009508201171289811
6	17	0.0072468671537579705
6	18	0.005534178749201136
6	19	0.003854628684737746
6	20	0.003842346685565815
6	21	0.082246122105547
11	1	0.018493769989133754
11	2	0.01882228145836172
11	3	0.020022037677836238
11	4	0.021396972920439142
11	5	0.023187372775330645
11	6	0.026989674308528822
11	7	0.029693493390369537
11	8	0.027929162731742514
11	9	0.024112050294674732
11	10	0.021337067540476838
11	11	0.01948606252721853
11	12	0.017907804424616793
11	13	0.016542267859918233
11	14	0.015024283998120532
11	15	0.01300645640409033
11	16	0.0112232398714444
11	17	0.008866793233203519
11	18	0.007144550336561764
11	19	0.005981124268606786
11	20	0.005969438903104253
11	21	0.13468633320895138
16	1	0.021166898713154515
16	2	0.021510226244323735
16	3	0.022778669361855457
16	4	0.024198066536771694
16	5	0.026142988022551633
16	6	0.029932658676222124
16	7	0.03256484781820299
16	8	0.030393504483297872
16	9	0.026185336980773053
16	10	0.023067867830208824
16	11	0.02128229172613276
16	12	0.019725336118125016
16	13	0.018358528635006106
16	14	0.017112047494961008
16	15	0.014936652971624274
16	16	0.013059425692384597
16	17	0.010746218372052066
16	18	0.009028731607646102
16	19	0.007961655337536728
16	20	0.007657992250859098
16	21	0.19690006363185614
21	1	0.024144425583696873
